,created_at,forks_count,full_name,id,name,owner,updated_at
3139,2018-06-15T03:42:45Z,0,OGTOSIN/python-variables-lab-data-science-intro-000,137437899,python-variables-lab-data-science-intro-000,"{'login': 'OGTOSIN', 'id': 39547382, 'node_id': 'MDQ6VXNlcjM5NTQ3Mzgy', 'avatar_url': 'https://avatars0.githubusercontent.com/u/39547382?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/OGTOSIN', 'html_url': 'https://github.com/OGTOSIN', 'followers_url': 'https://api.github.com/users/OGTOSIN/followers', 'following_url': 'https://api.github.com/users/OGTOSIN/following{/other_user}', 'gists_url': 'https://api.github.com/users/OGTOSIN/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/OGTOSIN/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/OGTOSIN/subscriptions', 'organizations_url': 'https://api.github.com/users/OGTOSIN/orgs', 'repos_url': 'https://api.github.com/users/OGTOSIN/repos', 'events_url': 'https://api.github.com/users/OGTOSIN/events{/privacy}', 'received_events_url': 'https://api.github.com/users/OGTOSIN/received_events', 'type': 'User', 'site_admin': False}",2018-06-15T03:42:46Z
3140,2018-06-15T03:05:30Z,0,pulsar23/python-variables-lab-data-science-intro-000,137434912,python-variables-lab-data-science-intro-000,"{'login': 'pulsar23', 'id': 40133059, 'node_id': 'MDQ6VXNlcjQwMTMzMDU5', 'avatar_url': 'https://avatars1.githubusercontent.com/u/40133059?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/pulsar23', 'html_url': 'https://github.com/pulsar23', 'followers_url': 'https://api.github.com/users/pulsar23/followers', 'following_url': 'https://api.github.com/users/pulsar23/following{/other_user}', 'gists_url': 'https://api.github.com/users/pulsar23/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/pulsar23/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/pulsar23/subscriptions', 'organizations_url': 'https://api.github.com/users/pulsar23/orgs', 'repos_url': 'https://api.github.com/users/pulsar23/repos', 'events_url': 'https://api.github.com/users/pulsar23/events{/privacy}', 'received_events_url': 'https://api.github.com/users/pulsar23/received_events', 'type': 'User', 'site_admin': False}",2018-06-15T03:05:32Z
3141,2018-06-15T00:40:59Z,0,xpedraza/python-variables-lab-data-science-intro-000,137423172,python-variables-lab-data-science-intro-000,"{'login': 'xpedraza', 'id': 40281508, 'node_id': 'MDQ6VXNlcjQwMjgxNTA4', 'avatar_url': 'https://avatars2.githubusercontent.com/u/40281508?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/xpedraza', 'html_url': 'https://github.com/xpedraza', 'followers_url': 'https://api.github.com/users/xpedraza/followers', 'following_url': 'https://api.github.com/users/xpedraza/following{/other_user}', 'gists_url': 'https://api.github.com/users/xpedraza/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/xpedraza/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/xpedraza/subscriptions', 'organizations_url': 'https://api.github.com/users/xpedraza/orgs', 'repos_url': 'https://api.github.com/users/xpedraza/repos', 'events_url': 'https://api.github.com/users/xpedraza/events{/privacy}', 'received_events_url': 'https://api.github.com/users/xpedraza/received_events', 'type': 'User', 'site_admin': False}",2018-06-15T00:41:01Z
3142,2018-06-14T22:16:46Z,0,Lgarcia7358/python-variables-lab-data-science-intro-000,137414688,python-variables-lab-data-science-intro-000,"{'login': 'Lgarcia7358', 'id': 39199424, 'node_id': 'MDQ6VXNlcjM5MTk5NDI0', 'avatar_url': 'https://avatars3.githubusercontent.com/u/39199424?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Lgarcia7358', 'html_url': 'https://github.com/Lgarcia7358', 'followers_url': 'https://api.github.com/users/Lgarcia7358/followers', 'following_url': 'https://api.github.com/users/Lgarcia7358/following{/other_user}', 'gists_url': 'https://api.github.com/users/Lgarcia7358/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Lgarcia7358/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Lgarcia7358/subscriptions', 'organizations_url': 'https://api.github.com/users/Lgarcia7358/orgs', 'repos_url': 'https://api.github.com/users/Lgarcia7358/repos', 'events_url': 'https://api.github.com/users/Lgarcia7358/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Lgarcia7358/received_events', 'type': 'User', 'site_admin': False}",2018-06-14T22:16:48Z
3143,2018-06-14T18:56:33Z,0,mjroose/python-variables-lab-data-science-intro-000,137397127,python-variables-lab-data-science-intro-000,"{'login': 'mjroose', 'id': 30246862, 'node_id': 'MDQ6VXNlcjMwMjQ2ODYy', 'avatar_url': 'https://avatars0.githubusercontent.com/u/30246862?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mjroose', 'html_url': 'https://github.com/mjroose', 'followers_url': 'https://api.github.com/users/mjroose/followers', 'following_url': 'https://api.github.com/users/mjroose/following{/other_user}', 'gists_url': 'https://api.github.com/users/mjroose/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mjroose/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mjroose/subscriptions', 'organizations_url': 'https://api.github.com/users/mjroose/orgs', 'repos_url': 'https://api.github.com/users/mjroose/repos', 'events_url': 'https://api.github.com/users/mjroose/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mjroose/received_events', 'type': 'User', 'site_admin': False}",2018-06-14T18:56:35Z
3144,2018-06-14T17:28:54Z,0,ChristopherLooney/python-variables-lab-data-science-intro-000,137388714,python-variables-lab-data-science-intro-000,"{'login': 'ChristopherLooney', 'id': 40273222, 'node_id': 'MDQ6VXNlcjQwMjczMjIy', 'avatar_url': 'https://avatars2.githubusercontent.com/u/40273222?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/ChristopherLooney', 'html_url': 'https://github.com/ChristopherLooney', 'followers_url': 'https://api.github.com/users/ChristopherLooney/followers', 'following_url': 'https://api.github.com/users/ChristopherLooney/following{/other_user}', 'gists_url': 'https://api.github.com/users/ChristopherLooney/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/ChristopherLooney/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/ChristopherLooney/subscriptions', 'organizations_url': 'https://api.github.com/users/ChristopherLooney/orgs', 'repos_url': 'https://api.github.com/users/ChristopherLooney/repos', 'events_url': 'https://api.github.com/users/ChristopherLooney/events{/privacy}', 'received_events_url': 'https://api.github.com/users/ChristopherLooney/received_events', 'type': 'User', 'site_admin': False}",2018-06-14T17:28:56Z
3145,2018-06-14T16:19:53Z,0,CochiseGhost/python-variables-lab-data-science-intro-000,137382094,python-variables-lab-data-science-intro-000,"{'login': 'CochiseGhost', 'id': 35630992, 'node_id': 'MDQ6VXNlcjM1NjMwOTky', 'avatar_url': 'https://avatars3.githubusercontent.com/u/35630992?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/CochiseGhost', 'html_url': 'https://github.com/CochiseGhost', 'followers_url': 'https://api.github.com/users/CochiseGhost/followers', 'following_url': 'https://api.github.com/users/CochiseGhost/following{/other_user}', 'gists_url': 'https://api.github.com/users/CochiseGhost/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/CochiseGhost/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/CochiseGhost/subscriptions', 'organizations_url': 'https://api.github.com/users/CochiseGhost/orgs', 'repos_url': 'https://api.github.com/users/CochiseGhost/repos', 'events_url': 'https://api.github.com/users/CochiseGhost/events{/privacy}', 'received_events_url': 'https://api.github.com/users/CochiseGhost/received_events', 'type': 'User', 'site_admin': False}",2018-06-14T16:19:55Z
3146,2018-06-14T06:04:52Z,0,nycbeardo/python-variables-lab-data-science-intro-000,137313356,python-variables-lab-data-science-intro-000,"{'login': 'nycbeardo', 'id': 20547782, 'node_id': 'MDQ6VXNlcjIwNTQ3Nzgy', 'avatar_url': 'https://avatars1.githubusercontent.com/u/20547782?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/nycbeardo', 'html_url': 'https://github.com/nycbeardo', 'followers_url': 'https://api.github.com/users/nycbeardo/followers', 'following_url': 'https://api.github.com/users/nycbeardo/following{/other_user}', 'gists_url': 'https://api.github.com/users/nycbeardo/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/nycbeardo/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/nycbeardo/subscriptions', 'organizations_url': 'https://api.github.com/users/nycbeardo/orgs', 'repos_url': 'https://api.github.com/users/nycbeardo/repos', 'events_url': 'https://api.github.com/users/nycbeardo/events{/privacy}', 'received_events_url': 'https://api.github.com/users/nycbeardo/received_events', 'type': 'User', 'site_admin': False}",2018-06-14T06:04:53Z
3147,2018-06-14T03:39:23Z,0,elenasm7/python-variables-lab-data-science-intro-000,137302409,python-variables-lab-data-science-intro-000,"{'login': 'elenasm7', 'id': 26117677, 'node_id': 'MDQ6VXNlcjI2MTE3Njc3', 'avatar_url': 'https://avatars2.githubusercontent.com/u/26117677?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/elenasm7', 'html_url': 'https://github.com/elenasm7', 'followers_url': 'https://api.github.com/users/elenasm7/followers', 'following_url': 'https://api.github.com/users/elenasm7/following{/other_user}', 'gists_url': 'https://api.github.com/users/elenasm7/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/elenasm7/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/elenasm7/subscriptions', 'organizations_url': 'https://api.github.com/users/elenasm7/orgs', 'repos_url': 'https://api.github.com/users/elenasm7/repos', 'events_url': 'https://api.github.com/users/elenasm7/events{/privacy}', 'received_events_url': 'https://api.github.com/users/elenasm7/received_events', 'type': 'User', 'site_admin': False}",2018-06-14T03:39:25Z
3148,2018-06-13T22:04:29Z,0,Botafogo1894/python-variables-lab-data-science-intro-000,137276452,python-variables-lab-data-science-intro-000,"{'login': 'Botafogo1894', 'id': 40249921, 'node_id': 'MDQ6VXNlcjQwMjQ5OTIx', 'avatar_url': 'https://avatars1.githubusercontent.com/u/40249921?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Botafogo1894', 'html_url': 'https://github.com/Botafogo1894', 'followers_url': 'https://api.github.com/users/Botafogo1894/followers', 'following_url': 'https://api.github.com/users/Botafogo1894/following{/other_user}', 'gists_url': 'https://api.github.com/users/Botafogo1894/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Botafogo1894/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Botafogo1894/subscriptions', 'organizations_url': 'https://api.github.com/users/Botafogo1894/orgs', 'repos_url': 'https://api.github.com/users/Botafogo1894/repos', 'events_url': 'https://api.github.com/users/Botafogo1894/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Botafogo1894/received_events', 'type': 'User', 'site_admin': False}",2018-06-13T22:04:31Z
3149,2018-06-13T20:54:49Z,0,bosox12487/python-variables-lab-data-science-intro-000,137269776,python-variables-lab-data-science-intro-000,"{'login': 'bosox12487', 'id': 40246604, 'node_id': 'MDQ6VXNlcjQwMjQ2NjA0', 'avatar_url': 'https://avatars3.githubusercontent.com/u/40246604?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/bosox12487', 'html_url': 'https://github.com/bosox12487', 'followers_url': 'https://api.github.com/users/bosox12487/followers', 'following_url': 'https://api.github.com/users/bosox12487/following{/other_user}', 'gists_url': 'https://api.github.com/users/bosox12487/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/bosox12487/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/bosox12487/subscriptions', 'organizations_url': 'https://api.github.com/users/bosox12487/orgs', 'repos_url': 'https://api.github.com/users/bosox12487/repos', 'events_url': 'https://api.github.com/users/bosox12487/events{/privacy}', 'received_events_url': 'https://api.github.com/users/bosox12487/received_events', 'type': 'User', 'site_admin': False}",2018-06-13T20:54:51Z
3150,2018-06-13T20:51:07Z,0,JamesHighsmith/python-variables-lab-data-science-intro-000,137269427,python-variables-lab-data-science-intro-000,"{'login': 'JamesHighsmith', 'id': 2617706, 'node_id': 'MDQ6VXNlcjI2MTc3MDY=', 'avatar_url': 'https://avatars1.githubusercontent.com/u/2617706?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/JamesHighsmith', 'html_url': 'https://github.com/JamesHighsmith', 'followers_url': 'https://api.github.com/users/JamesHighsmith/followers', 'following_url': 'https://api.github.com/users/JamesHighsmith/following{/other_user}', 'gists_url': 'https://api.github.com/users/JamesHighsmith/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/JamesHighsmith/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/JamesHighsmith/subscriptions', 'organizations_url': 'https://api.github.com/users/JamesHighsmith/orgs', 'repos_url': 'https://api.github.com/users/JamesHighsmith/repos', 'events_url': 'https://api.github.com/users/JamesHighsmith/events{/privacy}', 'received_events_url': 'https://api.github.com/users/JamesHighsmith/received_events', 'type': 'User', 'site_admin': False}",2018-06-13T20:51:08Z
3151,2018-06-13T20:21:40Z,0,thetinahang/python-variables-lab-data-science-intro-000,137266400,python-variables-lab-data-science-intro-000,"{'login': 'thetinahang', 'id': 13207281, 'node_id': 'MDQ6VXNlcjEzMjA3Mjgx', 'avatar_url': 'https://avatars2.githubusercontent.com/u/13207281?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/thetinahang', 'html_url': 'https://github.com/thetinahang', 'followers_url': 'https://api.github.com/users/thetinahang/followers', 'following_url': 'https://api.github.com/users/thetinahang/following{/other_user}', 'gists_url': 'https://api.github.com/users/thetinahang/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/thetinahang/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/thetinahang/subscriptions', 'organizations_url': 'https://api.github.com/users/thetinahang/orgs', 'repos_url': 'https://api.github.com/users/thetinahang/repos', 'events_url': 'https://api.github.com/users/thetinahang/events{/privacy}', 'received_events_url': 'https://api.github.com/users/thetinahang/received_events', 'type': 'User', 'site_admin': False}",2018-06-13T20:21:42Z
3152,2018-06-13T18:44:05Z,0,sunyounglie/python-variables-lab-data-science-intro-000,137256950,python-variables-lab-data-science-intro-000,"{'login': 'sunyounglie', 'id': 40246440, 'node_id': 'MDQ6VXNlcjQwMjQ2NDQw', 'avatar_url': 'https://avatars0.githubusercontent.com/u/40246440?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/sunyounglie', 'html_url': 'https://github.com/sunyounglie', 'followers_url': 'https://api.github.com/users/sunyounglie/followers', 'following_url': 'https://api.github.com/users/sunyounglie/following{/other_user}', 'gists_url': 'https://api.github.com/users/sunyounglie/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/sunyounglie/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/sunyounglie/subscriptions', 'organizations_url': 'https://api.github.com/users/sunyounglie/orgs', 'repos_url': 'https://api.github.com/users/sunyounglie/repos', 'events_url': 'https://api.github.com/users/sunyounglie/events{/privacy}', 'received_events_url': 'https://api.github.com/users/sunyounglie/received_events', 'type': 'User', 'site_admin': False}",2018-06-13T18:44:07Z
3153,2018-06-13T17:40:07Z,0,bhollan/python-variables-lab-data-science-intro-000,137250229,python-variables-lab-data-science-intro-000,"{'login': 'bhollan', 'id': 8443608, 'node_id': 'MDQ6VXNlcjg0NDM2MDg=', 'avatar_url': 'https://avatars0.githubusercontent.com/u/8443608?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/bhollan', 'html_url': 'https://github.com/bhollan', 'followers_url': 'https://api.github.com/users/bhollan/followers', 'following_url': 'https://api.github.com/users/bhollan/following{/other_user}', 'gists_url': 'https://api.github.com/users/bhollan/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/bhollan/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/bhollan/subscriptions', 'organizations_url': 'https://api.github.com/users/bhollan/orgs', 'repos_url': 'https://api.github.com/users/bhollan/repos', 'events_url': 'https://api.github.com/users/bhollan/events{/privacy}', 'received_events_url': 'https://api.github.com/users/bhollan/received_events', 'type': 'User', 'site_admin': False}",2018-06-13T17:40:09Z
3154,2018-06-13T16:26:19Z,0,lileyhuo88/python-variables-lab-data-science-intro-000,137241934,python-variables-lab-data-science-intro-000,"{'login': 'lileyhuo88', 'id': 32308092, 'node_id': 'MDQ6VXNlcjMyMzA4MDky', 'avatar_url': 'https://avatars3.githubusercontent.com/u/32308092?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/lileyhuo88', 'html_url': 'https://github.com/lileyhuo88', 'followers_url': 'https://api.github.com/users/lileyhuo88/followers', 'following_url': 'https://api.github.com/users/lileyhuo88/following{/other_user}', 'gists_url': 'https://api.github.com/users/lileyhuo88/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/lileyhuo88/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/lileyhuo88/subscriptions', 'organizations_url': 'https://api.github.com/users/lileyhuo88/orgs', 'repos_url': 'https://api.github.com/users/lileyhuo88/repos', 'events_url': 'https://api.github.com/users/lileyhuo88/events{/privacy}', 'received_events_url': 'https://api.github.com/users/lileyhuo88/received_events', 'type': 'User', 'site_admin': False}",2018-06-13T16:26:21Z
3155,2018-06-13T06:20:20Z,0,lanmond/python-variables-lab-data-science-intro-000,137171220,python-variables-lab-data-science-intro-000,"{'login': 'lanmond', 'id': 40226711, 'node_id': 'MDQ6VXNlcjQwMjI2NzEx', 'avatar_url': 'https://avatars0.githubusercontent.com/u/40226711?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/lanmond', 'html_url': 'https://github.com/lanmond', 'followers_url': 'https://api.github.com/users/lanmond/followers', 'following_url': 'https://api.github.com/users/lanmond/following{/other_user}', 'gists_url': 'https://api.github.com/users/lanmond/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/lanmond/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/lanmond/subscriptions', 'organizations_url': 'https://api.github.com/users/lanmond/orgs', 'repos_url': 'https://api.github.com/users/lanmond/repos', 'events_url': 'https://api.github.com/users/lanmond/events{/privacy}', 'received_events_url': 'https://api.github.com/users/lanmond/received_events', 'type': 'User', 'site_admin': False}",2018-06-13T06:20:22Z
3156,2018-06-13T05:28:16Z,0,bkwillia052/python-variables-lab-data-science-intro-000,137166489,python-variables-lab-data-science-intro-000,"{'login': 'bkwillia052', 'id': 39972411, 'node_id': 'MDQ6VXNlcjM5OTcyNDEx', 'avatar_url': 'https://avatars1.githubusercontent.com/u/39972411?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/bkwillia052', 'html_url': 'https://github.com/bkwillia052', 'followers_url': 'https://api.github.com/users/bkwillia052/followers', 'following_url': 'https://api.github.com/users/bkwillia052/following{/other_user}', 'gists_url': 'https://api.github.com/users/bkwillia052/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/bkwillia052/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/bkwillia052/subscriptions', 'organizations_url': 'https://api.github.com/users/bkwillia052/orgs', 'repos_url': 'https://api.github.com/users/bkwillia052/repos', 'events_url': 'https://api.github.com/users/bkwillia052/events{/privacy}', 'received_events_url': 'https://api.github.com/users/bkwillia052/received_events', 'type': 'User', 'site_admin': False}",2018-06-13T05:28:18Z
3157,2018-06-13T02:58:31Z,0,mprasad1x/python-variables-lab-data-science-intro-000,137154795,python-variables-lab-data-science-intro-000,"{'login': 'mprasad1x', 'id': 40222982, 'node_id': 'MDQ6VXNlcjQwMjIyOTgy', 'avatar_url': 'https://avatars3.githubusercontent.com/u/40222982?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/mprasad1x', 'html_url': 'https://github.com/mprasad1x', 'followers_url': 'https://api.github.com/users/mprasad1x/followers', 'following_url': 'https://api.github.com/users/mprasad1x/following{/other_user}', 'gists_url': 'https://api.github.com/users/mprasad1x/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/mprasad1x/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/mprasad1x/subscriptions', 'organizations_url': 'https://api.github.com/users/mprasad1x/orgs', 'repos_url': 'https://api.github.com/users/mprasad1x/repos', 'events_url': 'https://api.github.com/users/mprasad1x/events{/privacy}', 'received_events_url': 'https://api.github.com/users/mprasad1x/received_events', 'type': 'User', 'site_admin': False}",2018-06-13T02:58:32Z
3158,2018-06-12T19:44:31Z,0,CJHall18/python-variables-lab-data-science-intro-000,137119825,python-variables-lab-data-science-intro-000,"{'login': 'CJHall18', 'id': 37159907, 'node_id': 'MDQ6VXNlcjM3MTU5OTA3', 'avatar_url': 'https://avatars2.githubusercontent.com/u/37159907?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/CJHall18', 'html_url': 'https://github.com/CJHall18', 'followers_url': 'https://api.github.com/users/CJHall18/followers', 'following_url': 'https://api.github.com/users/CJHall18/following{/other_user}', 'gists_url': 'https://api.github.com/users/CJHall18/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/CJHall18/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/CJHall18/subscriptions', 'organizations_url': 'https://api.github.com/users/CJHall18/orgs', 'repos_url': 'https://api.github.com/users/CJHall18/repos', 'events_url': 'https://api.github.com/users/CJHall18/events{/privacy}', 'received_events_url': 'https://api.github.com/users/CJHall18/received_events', 'type': 'User', 'site_admin': False}",2018-06-12T19:44:32Z
3159,2018-06-12T17:49:34Z,0,RES323/python-variables-lab-data-science-intro-000,137108204,python-variables-lab-data-science-intro-000,"{'login': 'RES323', 'id': 6879121, 'node_id': 'MDQ6VXNlcjY4NzkxMjE=', 'avatar_url': 'https://avatars1.githubusercontent.com/u/6879121?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/RES323', 'html_url': 'https://github.com/RES323', 'followers_url': 'https://api.github.com/users/RES323/followers', 'following_url': 'https://api.github.com/users/RES323/following{/other_user}', 'gists_url': 'https://api.github.com/users/RES323/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/RES323/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/RES323/subscriptions', 'organizations_url': 'https://api.github.com/users/RES323/orgs', 'repos_url': 'https://api.github.com/users/RES323/repos', 'events_url': 'https://api.github.com/users/RES323/events{/privacy}', 'received_events_url': 'https://api.github.com/users/RES323/received_events', 'type': 'User', 'site_admin': False}",2018-06-12T17:49:36Z
3160,2018-06-12T17:16:01Z,0,flatiron-school/python-variables-lab-data-science-intro-000,137104592,python-variables-lab-data-science-intro-000,"{'login': 'flatiron-school', 'id': 2180076, 'node_id': 'MDEyOk9yZ2FuaXphdGlvbjIxODAwNzY=', 'avatar_url': 'https://avatars0.githubusercontent.com/u/2180076?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/flatiron-school', 'html_url': 'https://github.com/flatiron-school', 'followers_url': 'https://api.github.com/users/flatiron-school/followers', 'following_url': 'https://api.github.com/users/flatiron-school/following{/other_user}', 'gists_url': 'https://api.github.com/users/flatiron-school/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/flatiron-school/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/flatiron-school/subscriptions', 'organizations_url': 'https://api.github.com/users/flatiron-school/orgs', 'repos_url': 'https://api.github.com/users/flatiron-school/repos', 'events_url': 'https://api.github.com/users/flatiron-school/events{/privacy}', 'received_events_url': 'https://api.github.com/users/flatiron-school/received_events', 'type': 'Organization', 'site_admin': False}",2018-06-12T17:16:04Z
3161,2018-06-12T17:11:01Z,0,bmandowsky/python-variables-lab-data-science-intro-000,137104104,python-variables-lab-data-science-intro-000,"{'login': 'bmandowsky', 'id': 24821269, 'node_id': 'MDQ6VXNlcjI0ODIxMjY5', 'avatar_url': 'https://avatars0.githubusercontent.com/u/24821269?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/bmandowsky', 'html_url': 'https://github.com/bmandowsky', 'followers_url': 'https://api.github.com/users/bmandowsky/followers', 'following_url': 'https://api.github.com/users/bmandowsky/following{/other_user}', 'gists_url': 'https://api.github.com/users/bmandowsky/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/bmandowsky/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/bmandowsky/subscriptions', 'organizations_url': 'https://api.github.com/users/bmandowsky/orgs', 'repos_url': 'https://api.github.com/users/bmandowsky/repos', 'events_url': 'https://api.github.com/users/bmandowsky/events{/privacy}', 'received_events_url': 'https://api.github.com/users/bmandowsky/received_events', 'type': 'User', 'site_admin': False}",2018-06-12T17:11:03Z
3162,2018-06-12T16:41:52Z,0,DhirenVaswani/python-variables-lab-data-science-intro-000,137100964,python-variables-lab-data-science-intro-000,"{'login': 'DhirenVaswani', 'id': 40210249, 'node_id': 'MDQ6VXNlcjQwMjEwMjQ5', 'avatar_url': 'https://avatars3.githubusercontent.com/u/40210249?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/DhirenVaswani', 'html_url': 'https://github.com/DhirenVaswani', 'followers_url': 'https://api.github.com/users/DhirenVaswani/followers', 'following_url': 'https://api.github.com/users/DhirenVaswani/following{/other_user}', 'gists_url': 'https://api.github.com/users/DhirenVaswani/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/DhirenVaswani/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/DhirenVaswani/subscriptions', 'organizations_url': 'https://api.github.com/users/DhirenVaswani/orgs', 'repos_url': 'https://api.github.com/users/DhirenVaswani/repos', 'events_url': 'https://api.github.com/users/DhirenVaswani/events{/privacy}', 'received_events_url': 'https://api.github.com/users/DhirenVaswani/received_events', 'type': 'User', 'site_admin': False}",2018-06-12T16:41:54Z
3163,2018-06-12T15:14:18Z,0,JeffKatzy/python-variables-lab-data-science-intro-000,137090034,python-variables-lab-data-science-intro-000,"{'login': 'JeffKatzy', 'id': 488837, 'node_id': 'MDQ6VXNlcjQ4ODgzNw==', 'avatar_url': 'https://avatars1.githubusercontent.com/u/488837?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/JeffKatzy', 'html_url': 'https://github.com/JeffKatzy', 'followers_url': 'https://api.github.com/users/JeffKatzy/followers', 'following_url': 'https://api.github.com/users/JeffKatzy/following{/other_user}', 'gists_url': 'https://api.github.com/users/JeffKatzy/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/JeffKatzy/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/JeffKatzy/subscriptions', 'organizations_url': 'https://api.github.com/users/JeffKatzy/orgs', 'repos_url': 'https://api.github.com/users/JeffKatzy/repos', 'events_url': 'https://api.github.com/users/JeffKatzy/events{/privacy}', 'received_events_url': 'https://api.github.com/users/JeffKatzy/received_events', 'type': 'User', 'site_admin': False}",2018-06-12T15:14:20Z
